End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units,
01/01/2024,01:00:00,7.5,P ugm-3 (Ref.eq),1.76780,P ugm-3,5.52460,P ugm-3,8.23518,P ugm-3,68.01299,P ugm-3,9.0,P ugm-3 (BAM),
01/01/2024,02:00:00,6.7,P ugm-3 (Ref.eq),1.75518,P ugm-3,7.51454,P ugm-3,10.20577,P ugm-3,,,6.0,P ugm-3 (BAM),
01/01/2024,03:00:00,6.7,P ugm-3 (Ref.eq),1.49946,P ugm-3,6.81026,P ugm-3,9.10939,P ugm-3,65.97210,P ugm-3,4.0,P ugm-3 (BAM),
01/01/2024,04:00:00,5.8,P ugm-3 (Ref.eq),1.40542,P ugm-3,6.12390,P ugm-3,8.27884,P ugm-3,66.48315,P ugm-3,6.0,P ugm-3 (BAM),
01/01/2024,05:00:00,2.5,P ugm-3 (Ref.eq),1.30462,P ugm-3,5.23058,P ugm-3,7.23096,P ugm-3,67.49762,P ugm-3,5.0,P ugm-3 (BAM),
01/01/2024,06:00:00,7.5,P ugm-3 (Ref.eq),1.90168,P ugm-3,7.64126,P ugm-3,10.55712,P ugm-3,65.45687,P ugm-3,3.0,P ugm-3 (BAM),
01/01/2024,07:00:00,5.0,P ugm-3 (Ref.eq),1.79872,P ugm-3,7.97641,P ugm-3,10.73440,P ugm-3,64.11476,P ugm-3,2.0,P ugm-3 (BAM),
01/01/2024,08:00:00,9.2,P ugm-3 (Ref.eq),2.06436,P ugm-3,11.84515,P ugm-3,15.01046,P ugm-3,61.59873,P ugm-3,4.0,P ugm-3 (BAM),
01/01/2024,09:00:00,7.5,P ugm-3 (Ref.eq),2.38705,P ugm-3,13.03919,P ugm-3,16.69928,P ugm-3,60.41348,P ugm-3,5.0,P ugm-3 (BAM),
01/01/2024,10:00:00,9.2,P ugm-3 (Ref.eq),1.90837,P ugm-3,10.58259,P ugm-3,13.50871,P ugm-3,61.91001,P ugm-3,6.0,P ugm-3 (BAM),
01/01/2024,11:00:00,6.7,P ugm-3 (Ref.eq),2.80761,P ugm-3,10.36011,P ugm-3,14.66505,P ugm-3,61.26719,P ugm-3,3.0,P ugm-3 (BAM),
01/01/2024,12:00:00,4.2,P ugm-3 (Ref.eq),3.24379,P ugm-3,15.08058,P ugm-3,20.05432,P ugm-3,60.78698,P ugm-3,2.0,P ugm-3 (BAM),
01/01/2024,13:00:00,4.2,P ugm-3 (Ref.eq),4.74375,P ugm-3,13.46300,P ugm-3,20.73664,P ugm-3,60.28047,P ugm-3,3.0,P ugm-3 (BAM),
01/01/2024,14:00:00,4.2,P ugm-3 (Ref.eq),12.86608,P ugm-3,25.70975,P ugm-3,45.43747,P ugm-3,51.84729,P ugm-3,3.0,P ugm-3 (BAM),
01/01/2024,15:00:00,6.7,P ugm-3 (Ref.eq),15.18136,P ugm-3,31.28278,P ugm-3,54.56054,P ugm-3,42.03568,P ugm-3,3.0,P ugm-3 (BAM),
01/01/2024,16:00:00,11.7,P ugm-3 (Ref.eq),23.87626,P ugm-3,32.56094,P ugm-3,69.17069,P ugm-3,35.80371,P ugm-3,8.0,P ugm-3 (BAM),
01/01/2024,17:00:00,10.0,P ugm-3 (Ref.eq),55.19876,P ugm-3,80.51485,P ugm-3,165.15177,P ugm-3,35.62514,P ugm-3,6.0,P ugm-3 (BAM),
01/01/2024,18:00:00,8.3,P ugm-3 (Ref.eq),17.02696,P ugm-3,37.14236,P ugm-3,63.25000,P ugm-3,44.28154,P ugm-3,5.0,P ugm-3 (BAM),
01/01/2024,19:00:00,5.0,P ugm-3 (Ref.eq),4.59487,P ugm-3,19.04917,P ugm-3,26.09453,P ugm-3,52.64148,P ugm-3,5.0,P ugm-3 (BAM),
01/01/2024,20:00:00,2.5,P ugm-3 (Ref.eq),6.08948,P ugm-3,13.89845,P ugm-3,23.23551,P ugm-3,59.62179,P ugm-3,1.0,P ugm-3 (BAM),
01/01/2024,21:00:00,3.3,P ugm-3 (Ref.eq),9.59203,P ugm-3,19.01212,P ugm-3,33.71969,P ugm-3,58.48948,P ugm-3,-3.0,P ugm-3 (BAM),
01/01/2024,22:00:00,1.7,P ugm-3 (Ref.eq),4.48418,P ugm-3,18.50367,P ugm-3,25.37931,P ugm-3,59.96550,P ugm-3,3.0,P ugm-3 (BAM),
01/01/2024,23:00:00,0.0,P ugm-3 (Ref.eq),7.50136,P ugm-3,18.04249,P ugm-3,29.54440,P ugm-3,63.62855,P ugm-3,5.0,P ugm-3 (BAM),
01/01/2024,24:00:00,2.5,P ugm-3 (Ref.eq),2.52062,P ugm-3,8.13559,P ugm-3,12.00049,P ugm-3,76.73801,P ugm-3,0.0,P ugm-3 (BAM),
02/01/2024,01:00:00,-1.7,P ugm-3 (Ref.eq),1.76777,P ugm-3,5.56192,P ugm-3,8.27246,P ugm-3,77.12157,P ugm-3,-3.0,P ugm-3 (BAM),
02/01/2024,02:00:00,-5.0,P ugm-3 (Ref.eq),0.61620,P ugm-3,3.24621,P ugm-3,4.19103,P ugm-3,,,0.0,P ugm-3 (BAM),
02/01/2024,03:00:00,-0.8,P ugm-3 (Ref.eq),0.79144,P ugm-3,3.71387,P ugm-3,4.92739,P ugm-3,78.80091,P ugm-3,-1.0,P ugm-3 (BAM),
02/01/2024,04:00:00,0.8,P ugm-3 (Ref.eq),0.47146,P ugm-3,3.71959,P ugm-3,4.44249,P ugm-3,79.73979,P ugm-3,-1.0,P ugm-3 (BAM),
02/01/2024,05:00:00,3.3,P ugm-3 (Ref.eq),1.38132,P ugm-3,4.73496,P ugm-3,6.85296,P ugm-3,75.69580,P ugm-3,1.0,P ugm-3 (BAM),
02/01/2024,06:00:00,5.0,P ugm-3 (Ref.eq),2.90073,P ugm-3,12.32963,P ugm-3,16.77736,P ugm-3,73.39317,P ugm-3,1.0,P ugm-3 (BAM),
02/01/2024,07:00:00,8.3,P ugm-3 (Ref.eq),4.82822,P ugm-3,14.88693,P ugm-3,22.29009,P ugm-3,63.57008,P ugm-3,5.0,P ugm-3 (BAM),
02/01/2024,08:00:00,8.3,P ugm-3 (Ref.eq),48.68850,P ugm-3,60.48308,P ugm-3,135.13775,P ugm-3,39.18622,P ugm-3,10.0,P ugm-3 (BAM),
02/01/2024,09:00:00,10.0,P ugm-3 (Ref.eq),45.96808,P ugm-3,70.62354,P ugm-3,141.10695,P ugm-3,19.84275,P ugm-3,9.0,P ugm-3 (BAM),
02/01/2024,10:00:00,6.7,P ugm-3 (Ref.eq),62.36624,P ugm-3,77.13081,P ugm-3,172.75771,P ugm-3,13.87311,P ugm-3,8.0,P ugm-3 (BAM),
02/01/2024,11:00:00,6.7,P ugm-3 (Ref.eq),11.14748,P ugm-3,31.12349,P ugm-3,48.21605,P ugm-3,33.52631,P ugm-3,4.0,P ugm-3 (BAM),
02/01/2024,12:00:00,5.8,P ugm-3 (Ref.eq),9.38868,P ugm-3,20.72836,P ugm-3,35.12414,P ugm-3,62.39441,P ugm-3,-1.0,P ugm-3 (BAM),
02/01/2024,13:00:00,3.3,P ugm-3 (Ref.eq),6.80366,P ugm-3,12.70915,P ugm-3,23.14128,P ugm-3,65.71506,P ugm-3,-2.0,P ugm-3 (BAM),
02/01/2024,14:00:00,3.3,P ugm-3 (Ref.eq),22.29015,P ugm-3,19.93013,P ugm-3,54.10788,P ugm-3,69.66530,P ugm-3,0.0,P ugm-3 (BAM),
02/01/2024,15:00:00,5.8,P ugm-3 (Ref.eq),3.93972,P ugm-3,13.98731,P ugm-3,20.02812,P ugm-3,72.70659,P ugm-3,4.0,P ugm-3 (BAM),
02/01/2024,16:00:00,3.3,P ugm-3 (Ref.eq),1.75045,P ugm-3,6.57130,P ugm-3,9.25528,P ugm-3,81.00616,P ugm-3,3.0,P ugm-3 (BAM),
02/01/2024,17:00:00,-0.8,P ugm-3 (Ref.eq),1.37717,P ugm-3,6.50174,P ugm-3,8.61336,P ugm-3,83.55098,P ugm-3,1.0,P ugm-3 (BAM),
02/01/2024,18:00:00,1.7,P ugm-3 (Ref.eq),2.01608,P ugm-3,10.03541,P ugm-3,13.12669,P ugm-3,81.49042,P ugm-3,2.0,P ugm-3 (BAM),
02/01/2024,19:00:00,6.7,P ugm-3 (Ref.eq),1.81364,P ugm-3,8.99755,P ugm-3,11.77843,P ugm-3,81.06953,P ugm-3,3.0,P ugm-3 (BAM),
02/01/2024,20:00:00,4.2,P ugm-3 (Ref.eq),2.10641,P ugm-3,9.49730,P ugm-3,12.72708,P ugm-3,77.75681,P ugm-3,4.0,P ugm-3 (BAM),
02/01/2024,21:00:00,3.3,P ugm-3 (Ref.eq),2.24781,P ugm-3,7.86808,P ugm-3,11.31467,P ugm-3,76.03298,P ugm-3,7.0,P ugm-3 (BAM),
02/01/2024,22:00:00,7.5,P ugm-3 (Ref.eq),2.12034,P ugm-3,7.17243,P ugm-3,10.42357,P ugm-3,72.88641,P ugm-3,6.0,P ugm-3 (BAM),
02/01/2024,23:00:00,7.5,P ugm-3 (Ref.eq),1.83789,P ugm-3,8.58686,P ugm-3,11.40492,P ugm-3,70.87075,P ugm-3,5.0,P ugm-3 (BAM),
02/01/2024,24:00:00,5.0,P ugm-3 (Ref.eq),2.11549,P ugm-3,4.93882,P ugm-3,8.18252,P ugm-3,71.57573,P ugm-3,3.0,P ugm-3 (BAM),
03/01/2024,01:00:00,5.0,P ugm-3 (Ref.eq),1.92723,P ugm-3,4.38179,P ugm-3,7.33683,P ugm-3,73.01189,P ugm-3,0.0,P ugm-3 (BAM),
03/01/2024,02:00:00,10.0,P ugm-3 (Ref.eq),0.68763,P ugm-3,4.61224,P ugm-3,5.66659,P ugm-3,,,1.0,P ugm-3 (BAM),
03/01/2024,03:00:00,5.8,P ugm-3 (Ref.eq),0.97148,P ugm-3,3.47672,P ugm-3,4.96630,P ugm-3,74.84219,P ugm-3,5.0,P ugm-3 (BAM),
03/01/2024,04:00:00,9.2,P ugm-3 (Ref.eq),0.50902,P ugm-3,3.72260,P ugm-3,4.50309,P ugm-3,76.68921,P ugm-3,5.0,P ugm-3 (BAM),
03/01/2024,05:00:00,8.3,P ugm-3 (Ref.eq),0.82560,P ugm-3,4.20833,P ugm-3,5.47423,P ugm-3,78.65084,P ugm-3,5.0,P ugm-3 (BAM),
03/01/2024,06:00:00,4.2,P ugm-3 (Ref.eq),1.17214,P ugm-3,6.10026,P ugm-3,7.89751,P ugm-3,75.23240,P ugm-3,2.0,P ugm-3 (BAM),
03/01/2024,07:00:00,2.5,P ugm-3 (Ref.eq),4.26055,P ugm-3,15.19295,P ugm-3,21.72570,P ugm-3,67.49542,P ugm-3,-1.0,P ugm-3 (BAM),
03/01/2024,08:00:00,5.8,P ugm-3 (Ref.eq),23.01986,P ugm-3,24.60148,P ugm-3,59.89811,P ugm-3,57.57006,P ugm-3,2.0,P ugm-3 (BAM),
03/01/2024,09:00:00,8.3,P ugm-3 (Ref.eq),7.47871,P ugm-3,35.08996,P ugm-3,46.55715,P ugm-3,46.89192,P ugm-3,4.0,P ugm-3 (BAM),
03/01/2024,10:00:00,11.7,P ugm-3 (Ref.eq),8.86628,P ugm-3,28.13652,P ugm-3,41.73130,P ugm-3,51.39242,P ugm-3,5.0,P ugm-3 (BAM),
03/01/2024,11:00:00,7.5,P ugm-3 (Ref.eq),5.36852,P ugm-3,17.31929,P ugm-3,25.55091,P ugm-3,59.86466,P ugm-3,2.0,P ugm-3 (BAM),
03/01/2024,12:00:00,9.2,P ugm-3 (Ref.eq),5.94009,P ugm-3,19.20672,P ugm-3,28.31473,P ugm-3,62.75758,P ugm-3,6.0,P ugm-3 (BAM),
03/01/2024,13:00:00,6.7,P ugm-3 (Ref.eq),8.08101,P ugm-3,30.15607,P ugm-3,42.54677,P ugm-3,49.76557,P ugm-3,6.0,P ugm-3 (BAM),
03/01/2024,14:00:00,,,4.86873,P ugm-3,15.47993,P ugm-3,22.94520,P ugm-3,61.91130,P ugm-3,,,
03/01/2024,15:00:00,5.0,P ugm-3 (Ref.eq),4.21957,P ugm-3,20.60898,P ugm-3,27.07889,P ugm-3,61.81651,P ugm-3,8.0,P ugm-3 (BAM),
03/01/2024,16:00:00,6.7,P ugm-3 (Ref.eq),4.42157,P ugm-3,30.85919,P ugm-3,37.63883,P ugm-3,54.13092,P ugm-3,5.0,P ugm-3 (BAM),
03/01/2024,17:00:00,5.0,P ugm-3 (Ref.eq),4.84163,P ugm-3,36.70520,P ugm-3,44.12892,P ugm-3,46.72503,P ugm-3,1.0,P ugm-3 (BAM),
03/01/2024,18:00:00,5.0,P ugm-3 (Ref.eq),5.26484,P ugm-3,41.04782,P ugm-3,49.12047,P ugm-3,44.83430,P ugm-3,3.0,P ugm-3 (BAM),
03/01/2024,19:00:00,8.3,P ugm-3 (Ref.eq),4.37963,P ugm-3,33.29873,P ugm-3,40.01407,P ugm-3,40.93061,P ugm-3,7.0,P ugm-3 (BAM),
03/01/2024,20:00:00,6.7,P ugm-3 (Ref.eq),3.92098,P ugm-3,30.88858,P ugm-3,36.90067,P ugm-3,52.44685,P ugm-3,6.0,P ugm-3 (BAM),
03/01/2024,21:00:00,5.0,P ugm-3 (Ref.eq),3.44831,P ugm-3,37.85173,P ugm-3,43.13907,P ugm-3,35.81937,P ugm-3,6.0,P ugm-3 (BAM),
03/01/2024,22:00:00,7.5,P ugm-3 (Ref.eq),4.07160,P ugm-3,36.77050,P ugm-3,43.01354,P ugm-3,38.89619,P ugm-3,4.0,P ugm-3 (BAM),
03/01/2024,23:00:00,4.2,P ugm-3 (Ref.eq),2.82776,P ugm-3,20.05900,P ugm-3,24.39483,P ugm-3,42.29781,P ugm-3,2.0,P ugm-3 (BAM),
03/01/2024,24:00:00,3.3,P ugm-3 (Ref.eq),2.64340,P ugm-3,16.26163,P ugm-3,20.31478,P ugm-3,49.42870,P ugm-3,3.0,P ugm-3 (BAM),
04/01/2024,01:00:00,4.2,P ugm-3 (Ref.eq),1.86179,P ugm-3,9.71212,P ugm-3,12.56682,P ugm-3,54.03524,P ugm-3,2.0,P ugm-3 (BAM),
04/01/2024,02:00:00,4.2,P ugm-3 (Ref.eq),0.96137,P ugm-3,6.03324,P ugm-3,7.50731,P ugm-3,,,1.0,P ugm-3 (BAM),
04/01/2024,03:00:00,2.5,P ugm-3 (Ref.eq),0.84551,P ugm-3,5.10496,P ugm-3,6.40138,P ugm-3,65.18914,P ugm-3,0.0,P ugm-3 (BAM),
04/01/2024,04:00:00,0.0,P ugm-3 (Ref.eq),0.90235,P ugm-3,5.04575,P ugm-3,6.42933,P ugm-3,67.05223,P ugm-3,-1.0,P ugm-3 (BAM),
04/01/2024,05:00:00,5.8,P ugm-3 (Ref.eq),0.77328,P ugm-3,7.58849,P ugm-3,8.77417,P ugm-3,67.13729,P ugm-3,3.0,P ugm-3 (BAM),
04/01/2024,06:00:00,6.7,P ugm-3 (Ref.eq),1.98691,P ugm-3,12.79657,P ugm-3,15.84312,P ugm-3,60.53093,P ugm-3,2.0,P ugm-3 (BAM),
04/01/2024,07:00:00,5.0,P ugm-3 (Ref.eq),17.13492,P ugm-3,39.60675,P ugm-3,65.87993,P ugm-3,46.26357,P ugm-3,3.0,P ugm-3 (BAM),
04/01/2024,08:00:00,2.5,P ugm-3 (Ref.eq),10.41047,P ugm-3,36.16846,P ugm-3,52.13095,P ugm-3,34.73471,P ugm-3,4.0,P ugm-3 (BAM),
04/01/2024,09:00:00,5.0,P ugm-3 (Ref.eq),107.56485,P ugm-3,60.63432,P ugm-3,225.56479,P ugm-3,29.19330,P ugm-3,2.0,P ugm-3 (BAM),
04/01/2024,10:00:00,5.8,P ugm-3 (Ref.eq),9.97482,P ugm-3,38.23832,P ugm-3,53.53284,P ugm-3,28.24519,P ugm-3,1.0,P ugm-3 (BAM),
04/01/2024,11:00:00,10.0,P ugm-3 (Ref.eq),51.69354,P ugm-3,63.36574,P ugm-3,142.62806,P ugm-3,29.55437,P ugm-3,5.0,P ugm-3 (BAM),
04/01/2024,12:00:00,10.0,P ugm-3 (Ref.eq),66.64982,P ugm-3,62.94137,P ugm-3,165.13634,P ugm-3,25.45046,P ugm-3,5.0,P ugm-3 (BAM),
04/01/2024,13:00:00,16.7,P ugm-3 (Ref.eq),70.62765,P ugm-3,60.67811,P ugm-3,168.97233,P ugm-3,16.51676,P ugm-3,5.0,P ugm-3 (BAM),
04/01/2024,14:00:00,20.8,P ugm-3 (Ref.eq),103.76368,P ugm-3,99.29796,P ugm-3,258.40005,P ugm-3,9.55032,P ugm-3,12.0,P ugm-3 (BAM),
04/01/2024,15:00:00,15.0,P ugm-3 (Ref.eq),93.44698,P ugm-3,78.16513,P ugm-3,221.44850,P ugm-3,4.13045,P ugm-3,12.0,P ugm-3 (BAM),
04/01/2024,16:00:00,14.2,P ugm-3 (Ref.eq),154.84762,P ugm-3,85.19087,P ugm-3,322.62057,P ugm-3,3.34699,P ugm-3,10.0,P ugm-3 (BAM),
04/01/2024,17:00:00,8.3,P ugm-3 (Ref.eq),72.36614,P ugm-3,80.58054,P ugm-3,191.54041,P ugm-3,8.92891,P ugm-3,9.0,P ugm-3 (BAM),
04/01/2024,18:00:00,5.8,P ugm-3 (Ref.eq),50.61804,P ugm-3,70.78795,P ugm-3,148.40119,P ugm-3,21.77997,P ugm-3,7.0,P ugm-3 (BAM),
04/01/2024,19:00:00,8.3,P ugm-3 (Ref.eq),23.51033,P ugm-3,47.17832,P ugm-3,83.22699,P ugm-3,26.16872,P ugm-3,7.0,P ugm-3 (BAM),
04/01/2024,20:00:00,5.0,P ugm-3 (Ref.eq),58.47839,P ugm-3,69.59701,P ugm-3,159.26262,P ugm-3,24.80256,P ugm-3,5.0,P ugm-3 (BAM),
04/01/2024,21:00:00,7.5,P ugm-3 (Ref.eq),31.52923,P ugm-3,58.93828,P ugm-3,107.28243,P ugm-3,22.28269,P ugm-3,5.0,P ugm-3 (BAM),
04/01/2024,22:00:00,5.0,P ugm-3 (Ref.eq),17.10421,P ugm-3,48.40427,P ugm-3,74.63036,P ugm-3,22.03318,P ugm-3,8.0,P ugm-3 (BAM),
04/01/2024,23:00:00,2.5,P ugm-3 (Ref.eq),7.00926,P ugm-3,26.59922,P ugm-3,37.34660,P ugm-3,38.32258,P ugm-3,5.0,P ugm-3 (BAM),
04/01/2024,24:00:00,0.8,P ugm-3 (Ref.eq),4.33065,P ugm-3,15.86839,P ugm-3,22.50863,P ugm-3,58.65901,P ugm-3,3.0,P ugm-3 (BAM),
05/01/2024,01:00:00,2.5,P ugm-3 (Ref.eq),8.74228,P ugm-3,30.75676,P ugm-3,44.16140,P ugm-3,59.58422,P ugm-3,2.0,P ugm-3 (BAM),
05/01/2024,02:00:00,0.0,P ugm-3 (Ref.eq),1.53016,P ugm-3,8.96410,P ugm-3,11.31031,P ugm-3,,,1.0,P ugm-3 (BAM),
05/01/2024,03:00:00,-0.8,P ugm-3 (Ref.eq),0.71399,P ugm-3,5.92902,P ugm-3,7.02379,P ugm-3,81.15035,P ugm-3,-1.0,P ugm-3 (BAM),
05/01/2024,04:00:00,-1.7,P ugm-3 (Ref.eq),0.95973,P ugm-3,7.06033,P ugm-3,8.53189,P ugm-3,69.53233,P ugm-3,0.0,P ugm-3 (BAM),
05/01/2024,05:00:00,5.0,P ugm-3 (Ref.eq),1.03944,P ugm-3,11.51168,P ugm-3,13.10547,P ugm-3,51.61269,P ugm-3,3.0,P ugm-3 (BAM),
05/01/2024,06:00:00,13.3,P ugm-3 (Ref.eq),1.65957,P ugm-3,14.75526,P ugm-3,17.29989,P ugm-3,39.10110,P ugm-3,6.0,P ugm-3 (BAM),
05/01/2024,07:00:00,11.7,P ugm-3 (Ref.eq),4.25295,P ugm-3,18.91494,P ugm-3,25.43605,P ugm-3,36.95922,P ugm-3,7.0,P ugm-3 (BAM),
05/01/2024,08:00:00,7.5,P ugm-3 (Ref.eq),5.16683,P ugm-3,24.78182,P ugm-3,32.70418,P ugm-3,33.12992,P ugm-3,8.0,P ugm-3 (BAM),
05/01/2024,09:00:00,5.8,P ugm-3 (Ref.eq),7.44810,P ugm-3,27.55319,P ugm-3,38.97345,P ugm-3,29.37950,P ugm-3,8.0,P ugm-3 (BAM),
05/01/2024,10:00:00,5.0,P ugm-3 (Ref.eq),9.03020,P ugm-3,29.34407,P ugm-3,43.19018,P ugm-3,30.00949,P ugm-3,8.0,P ugm-3 (BAM),
05/01/2024,11:00:00,8.3,P ugm-3 (Ref.eq),8.38230,P ugm-3,30.60467,P ugm-3,43.45735,P ugm-3,27.93945,P ugm-3,6.0,P ugm-3 (BAM),
05/01/2024,12:00:00,8.3,P ugm-3 (Ref.eq),12.15462,P ugm-3,29.41723,P ugm-3,48.05405,P ugm-3,29.73638,P ugm-3,8.0,P ugm-3 (BAM),
05/01/2024,13:00:00,5.8,P ugm-3 (Ref.eq),9.51361,P ugm-3,28.33142,P ugm-3,42.91874,P ugm-3,31.25810,P ugm-3,6.0,P ugm-3 (BAM),
05/01/2024,14:00:00,5.0,P ugm-3 (Ref.eq),13.63093,P ugm-3,33.08685,P ugm-3,53.98731,P ugm-3,30.63110,P ugm-3,5.0,P ugm-3 (BAM),
05/01/2024,15:00:00,5.8,P ugm-3 (Ref.eq),11.40125,P ugm-3,32.19433,P ugm-3,49.67600,P ugm-3,26.56531,P ugm-3,7.0,P ugm-3 (BAM),
05/01/2024,16:00:00,7.5,P ugm-3 (Ref.eq),16.24590,P ugm-3,37.91633,P ugm-3,62.82637,P ugm-3,27.59090,P ugm-3,5.0,P ugm-3 (BAM),
05/01/2024,17:00:00,6.7,P ugm-3 (Ref.eq),19.52416,P ugm-3,41.12444,P ugm-3,71.06108,P ugm-3,21.62760,P ugm-3,2.0,P ugm-3 (BAM),
05/01/2024,18:00:00,9.2,P ugm-3 (Ref.eq),16.13542,P ugm-3,46.97268,P ugm-3,71.71330,P ugm-3,18.29408,P ugm-3,7.0,P ugm-3 (BAM),
05/01/2024,19:00:00,10.0,P ugm-3 (Ref.eq),17.72908,P ugm-3,48.48467,P ugm-3,75.66887,P ugm-3,16.82645,P ugm-3,7.0,P ugm-3 (BAM),
05/01/2024,20:00:00,15.8,P ugm-3 (Ref.eq),44.96844,P ugm-3,62.21375,P ugm-3,131.16440,P ugm-3,10.20067,P ugm-3,10.0,P ugm-3 (BAM),
05/01/2024,21:00:00,13.3,P ugm-3 (Ref.eq),72.36219,P ugm-3,67.19327,P ugm-3,178.14707,P ugm-3,7.32537,P ugm-3,16.0,P ugm-3 (BAM),
05/01/2024,22:00:00,15.0,P ugm-3 (Ref.eq),50.75655,P ugm-3,57.24214,P ugm-3,135.06777,P ugm-3,12.81728,P ugm-3,13.0,P ugm-3 (BAM),
05/01/2024,23:00:00,11.7,P ugm-3 (Ref.eq),84.67469,P ugm-3,57.30820,P ugm-3,187.14091,P ugm-3,6.87140,P ugm-3,9.0,P ugm-3 (BAM),
05/01/2024,24:00:00,10.0,P ugm-3 (Ref.eq),42.71066,P ugm-3,49.54767,P ugm-3,115.03642,P ugm-3,4.22879,P ugm-3,11.0,P ugm-3 (BAM),
06/01/2024,01:00:00,10.0,P ugm-3 (Ref.eq),69.03552,P ugm-3,63.38589,P ugm-3,169.23888,P ugm-3,8.75174,P ugm-3,8.0,P ugm-3 (BAM),
06/01/2024,02:00:00,11.7,P ugm-3 (Ref.eq),36.04026,P ugm-3,47.38342,P ugm-3,102.64438,P ugm-3,,,12.0,P ugm-3 (BAM),
06/01/2024,03:00:00,10.8,P ugm-3 (Ref.eq),14.97863,P ugm-3,40.38610,P ugm-3,63.35301,P ugm-3,9.19913,P ugm-3,11.0,P ugm-3 (BAM),
06/01/2024,04:00:00,11.7,P ugm-3 (Ref.eq),3.83122,P ugm-3,32.36388,P ugm-3,38.23833,P ugm-3,7.13363,P ugm-3,15.0,P ugm-3 (BAM),
06/01/2024,05:00:00,8.3,P ugm-3 (Ref.eq),4.44995,P ugm-3,22.81882,P ugm-3,29.64198,P ugm-3,24.54013,P ugm-3,8.0,P ugm-3 (BAM),
06/01/2024,06:00:00,5.0,P ugm-3 (Ref.eq),5.55763,P ugm-3,21.50596,P ugm-3,30.02754,P ugm-3,32.43766,P ugm-3,4.0,P ugm-3 (BAM),
06/01/2024,07:00:00,5.0,P ugm-3 (Ref.eq),28.20437,P ugm-3,33.94379,P ugm-3,77.18988,P ugm-3,27.62004,P ugm-3,3.0,P ugm-3 (BAM),
06/01/2024,08:00:00,12.5,P ugm-3 (Ref.eq),39.00045,P ugm-3,51.03563,P ugm-3,110.83547,P ugm-3,13.62045,P ugm-3,4.0,P ugm-3 (BAM),
06/01/2024,09:00:00,7.5,P ugm-3 (Ref.eq),38.41344,P ugm-3,47.51999,P ugm-3,106.41977,P ugm-3,18.99153,P ugm-3,5.0,P ugm-3 (BAM),
06/01/2024,10:00:00,8.3,P ugm-3 (Ref.eq),33.52166,P ugm-3,43.24985,P ugm-3,94.64901,P ugm-3,18.00670,P ugm-3,5.0,P ugm-3 (BAM),
06/01/2024,11:00:00,10.0,P ugm-3 (Ref.eq),31.52676,P ugm-3,41.87957,P ugm-3,90.21993,P ugm-3,21.29821,P ugm-3,6.0,P ugm-3 (BAM),
06/01/2024,12:00:00,8.3,P ugm-3 (Ref.eq),32.71051,P ugm-3,25.25209,P ugm-3,75.40750,P ugm-3,27.78498,P ugm-3,5.0,P ugm-3 (BAM),
06/01/2024,13:00:00,10.0,P ugm-3 (Ref.eq),13.59386,P ugm-3,27.24566,P ugm-3,48.08929,P ugm-3,31.19424,P ugm-3,7.0,P ugm-3 (BAM),
06/01/2024,14:00:00,8.3,P ugm-3 (Ref.eq),46.65659,P ugm-3,24.39016,P ugm-3,95.92927,P ugm-3,25.40097,P ugm-3,6.0,P ugm-3 (BAM),
06/01/2024,15:00:00,8.3,P ugm-3 (Ref.eq),67.04941,P ugm-3,24.64477,P ugm-3,127.45243,P ugm-3,25.34644,P ugm-3,8.0,P ugm-3 (BAM),
06/01/2024,16:00:00,10.8,P ugm-3 (Ref.eq),24.17981,P ugm-3,47.41501,P ugm-3,84.49020,P ugm-3,21.47663,P ugm-3,10.0,P ugm-3 (BAM),
06/01/2024,17:00:00,10.8,P ugm-3 (Ref.eq),47.48865,P ugm-3,43.11156,P ugm-3,115.92648,P ugm-3,24.96032,P ugm-3,11.0,P ugm-3 (BAM),
06/01/2024,18:00:00,8.3,P ugm-3 (Ref.eq),70.88418,P ugm-3,63.74198,P ugm-3,172.42953,P ugm-3,19.40928,P ugm-3,13.0,P ugm-3 (BAM),
06/01/2024,19:00:00,9.2,P ugm-3 (Ref.eq),54.54069,P ugm-3,64.36343,P ugm-3,147.99132,P ugm-3,12.27066,P ugm-3,13.0,P ugm-3 (BAM),
06/01/2024,20:00:00,13.3,P ugm-3 (Ref.eq),16.83934,P ugm-3,40.64331,P ugm-3,66.46327,P ugm-3,16.82665,P ugm-3,15.0,P ugm-3 (BAM),
06/01/2024,21:00:00,15.0,P ugm-3 (Ref.eq),30.26456,P ugm-3,41.93514,P ugm-3,88.34015,P ugm-3,18.52658,P ugm-3,17.0,P ugm-3 (BAM),
06/01/2024,22:00:00,9.2,P ugm-3 (Ref.eq),21.58463,P ugm-3,35.70422,P ugm-3,68.80019,P ugm-3,21.54847,P ugm-3,4.0,P ugm-3 (BAM),
06/01/2024,23:00:00,9.2,P ugm-3 (Ref.eq),15.44917,P ugm-3,30.24233,P ugm-3,53.93073,P ugm-3,29.91205,P ugm-3,6.0,P ugm-3 (BAM),
06/01/2024,24:00:00,7.5,P ugm-3 (Ref.eq),18.72182,P ugm-3,34.45241,P ugm-3,63.15880,P ugm-3,35.50625,P ugm-3,4.0,P ugm-3 (BAM),
