End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units,
16/03/2023,22:00:00,12.5,R ugm-3 (Ref.eq),34.75676,R ugm-3,45.23547,R ugm-3,98.52843,R ugm-3,42.00305,R ugm-3,9.0,R ugm-3 (BAM),
16/03/2023,23:00:00,15.8,R ugm-3 (Ref.eq),40.41956,R ugm-3,52.26357,R ugm-3,114.23937,R ugm-3,24.00533,R ugm-3,6.0,R ugm-3 (BAM),
16/03/2023,24:00:00,10.8,R ugm-3 (Ref.eq),13.18176,R ugm-3,32.70034,R ugm-3,52.91208,R ugm-3,33.09400,R ugm-3,6.0,R ugm-3 (BAM),
17/03/2023,01:00:00,12.5,R ugm-3 (Ref.eq),4.78677,R ugm-3,13.66948,R ugm-3,21.00909,R ugm-3,52.09821,R ugm-3,6.0,R ugm-3 (BAM),
17/03/2023,02:00:00,9.2,R ugm-3 (Ref.eq),4.97958,R ugm-3,10.43847,R ugm-3,18.07372,R ugm-3,57.78450,R ugm-3,5.0,R ugm-3 (BAM),
17/03/2023,03:00:00,9.2,R ugm-3 (Ref.eq),3.72925,R ugm-3,7.35747,R ugm-3,13.07558,R ugm-3,54.25570,R ugm-3,5.0,R ugm-3 (BAM),
17/03/2023,04:00:00,8.3,R ugm-3 (Ref.eq),7.43679,R ugm-3,18.73491,R ugm-3,30.13783,R ugm-3,53.81181,R ugm-3,4.0,R ugm-3 (BAM),
17/03/2023,05:00:00,8.3,R ugm-3 (Ref.eq),14.14920,R ugm-3,25.02156,R ugm-3,46.71669,R ugm-3,43.36511,R ugm-3,4.0,R ugm-3 (BAM),
17/03/2023,06:00:00,13.3,R ugm-3 (Ref.eq),16.68173,R ugm-3,34.76795,R ugm-3,60.34625,R ugm-3,38.90772,R ugm-3,7.0,R ugm-3 (BAM),
17/03/2023,07:00:00,15.8,R ugm-3 (Ref.eq),85.79153,R ugm-3,60.47645,R ugm-3,192.02163,R ugm-3,19.03943,R ugm-3,10.0,R ugm-3 (BAM),
17/03/2023,08:00:00,16.7,R ugm-3 (Ref.eq),243.39506,R ugm-3,107.69940,R ugm-3,480.89994,R ugm-3,12.76230,R ugm-3,7.0,R ugm-3 (BAM),
17/03/2023,09:00:00,14.2,R ugm-3 (Ref.eq),59.89283,R ugm-3,71.38448,R ugm-3,163.21887,R ugm-3,12.55854,R ugm-3,8.0,R ugm-3 (BAM),
17/03/2023,10:00:00,9.2,R ugm-3 (Ref.eq),81.64000,R ugm-3,70.96318,R ugm-3,196.14278,R ugm-3,17.14147,R ugm-3,6.0,R ugm-3 (BAM),
17/03/2023,11:00:00,15.8,R ugm-3 (Ref.eq),100.34402,R ugm-3,70.73309,R ugm-3,224.59178,R ugm-3,14.65512,R ugm-3,6.0,R ugm-3 (BAM),
17/03/2023,12:00:00,15.8,R ugm-3 (Ref.eq),69.60112,R ugm-3,69.73349,R ugm-3,176.45372,R ugm-3,14.84551,R ugm-3,10.0,R ugm-3 (BAM),
17/03/2023,13:00:00,19.2,R ugm-3 (Ref.eq),50.58972,R ugm-3,50.76550,R ugm-3,128.33532,R ugm-3,19.83397,R ugm-3,9.0,R ugm-3 (BAM),
17/03/2023,14:00:00,4.2,R ugm-3 (Ref.eq),36.37946,R ugm-3,44.22306,R ugm-3,100.00411,R ugm-3,24.37423,R ugm-3,9.0,R ugm-3 (BAM),
17/03/2023,15:00:00,7.5,R ugm-3 (Ref.eq),25.04950,R ugm-3,31.66190,R ugm-3,70.07060,R ugm-3,44.83654,R ugm-3,6.0,R ugm-3 (BAM),
17/03/2023,16:00:00,15.0,R ugm-3 (Ref.eq),29.87788,R ugm-3,27.13727,R ugm-3,72.94938,R ugm-3,50.89065,R ugm-3,7.0,R ugm-3 (BAM),
17/03/2023,17:00:00,20.8,R ugm-3 (Ref.eq),10.29263,R ugm-3,26.17807,R ugm-3,41.95987,R ugm-3,49.30791,R ugm-3,6.0,R ugm-3 (BAM),
17/03/2023,18:00:00,24.2,R ugm-3 (Ref.eq),28.31740,R ugm-3,52.06111,R ugm-3,95.48051,R ugm-3,40.11796,R ugm-3,14.0,R ugm-3 (BAM),
17/03/2023,19:00:00,28.3,R ugm-3 (Ref.eq),117.08099,R ugm-3,74.66697,R ugm-3,254.18866,R ugm-3,23.95968,R ugm-3,12.0,R ugm-3 (BAM),
17/03/2023,20:00:00,38.3,R ugm-3 (Ref.eq),49.06996,R ugm-3,72.02675,R ugm-3,147.26630,R ugm-3,20.47089,R ugm-3,15.0,R ugm-3 (BAM),
17/03/2023,21:00:00,30.8,R ugm-3 (Ref.eq),31.03721,R ugm-3,57.39318,R ugm-3,104.98290,R ugm-3,23.10417,R ugm-3,12.0,R ugm-3 (BAM),
17/03/2023,22:00:00,32.5,R ugm-3 (Ref.eq),55.28437,R ugm-3,65.21949,R ugm-3,149.98767,R ugm-3,20.73707,R ugm-3,16.0,R ugm-3 (BAM),
17/03/2023,23:00:00,16.7,R ugm-3 (Ref.eq),25.53431,R ugm-3,35.25667,R ugm-3,74.40873,R ugm-3,34.57615,R ugm-3,16.0,R ugm-3 (BAM),
17/03/2023,24:00:00,17.5,R ugm-3 (Ref.eq),28.23366,R ugm-3,29.17223,R ugm-3,72.46323,R ugm-3,42.36437,R ugm-3,13.0,R ugm-3 (BAM),
18/03/2023,01:00:00,25.0,R ugm-3 (Ref.eq),19.16312,R ugm-3,30.70683,R ugm-3,60.08988,R ugm-3,35.19317,R ugm-3,19.0,R ugm-3 (BAM),
18/03/2023,02:00:00,18.3,R ugm-3 (Ref.eq),11.95836,R ugm-3,29.70464,R ugm-3,48.04053,R ugm-3,29.08181,R ugm-3,17.0,R ugm-3 (BAM),
18/03/2023,03:00:00,10.8,R ugm-3 (Ref.eq),24.20476,R ugm-3,31.30844,R ugm-3,68.42189,R ugm-3,40.68559,R ugm-3,8.0,R ugm-3 (BAM),
18/03/2023,04:00:00,17.5,R ugm-3 (Ref.eq),7.20899,R ugm-3,16.78848,R ugm-3,27.84211,R ugm-3,43.38512,R ugm-3,16.0,R ugm-3 (BAM),
18/03/2023,05:00:00,19.2,R ugm-3 (Ref.eq),27.24409,R ugm-3,35.20064,R ugm-3,76.97433,R ugm-3,42.66567,R ugm-3,7.0,R ugm-3 (BAM),
18/03/2023,06:00:00,14.2,R ugm-3 (Ref.eq),36.19924,R ugm-3,58.07182,R ugm-3,113.57656,R ugm-3,36.93866,R ugm-3,6.0,R ugm-3 (BAM),
18/03/2023,07:00:00,13.3,R ugm-3 (Ref.eq),41.14666,R ugm-3,41.96877,R ugm-3,105.05944,R ugm-3,27.84775,R ugm-3,9.0,R ugm-3 (BAM),
18/03/2023,08:00:00,15.8,R ugm-3 (Ref.eq),43.67879,R ugm-3,57.66101,R ugm-3,124.63422,R ugm-3,26.26830,R ugm-3,10.0,R ugm-3 (BAM),
18/03/2023,09:00:00,16.7,R ugm-3 (Ref.eq),61.08271,R ugm-3,65.06127,R ugm-3,158.72012,R ugm-3,21.17113,R ugm-3,10.0,R ugm-3 (BAM),
18/03/2023,10:00:00,11.7,R ugm-3 (Ref.eq),68.66843,R ugm-3,65.16242,R ugm-3,170.45254,R ugm-3,24.64909,R ugm-3,9.0,R ugm-3 (BAM),
18/03/2023,11:00:00,11.7,R ugm-3 (Ref.eq),68.55475,R ugm-3,63.12048,R ugm-3,168.23630,R ugm-3,25.62853,R ugm-3,6.0,R ugm-3 (BAM),
18/03/2023,12:00:00,7.5,R ugm-3 (Ref.eq),43.65995,R ugm-3,55.29756,R ugm-3,122.24189,R ugm-3,33.30509,R ugm-3,4.0,R ugm-3 (BAM),
18/03/2023,13:00:00,6.7,R ugm-3 (Ref.eq),17.44658,R ugm-3,27.99514,R ugm-3,54.74619,R ugm-3,47.91756,R ugm-3,3.0,R ugm-3 (BAM),
18/03/2023,14:00:00,5.8,R ugm-3 (Ref.eq),16.97308,R ugm-3,60.13901,R ugm-3,86.16404,R ugm-3,47.50509,R ugm-3,3.0,R ugm-3 (BAM),
18/03/2023,15:00:00,10.0,R ugm-3 (Ref.eq),37.69202,R ugm-3,44.44621,R ugm-3,102.23983,R ugm-3,36.59271,R ugm-3,7.0,R ugm-3 (BAM),
18/03/2023,16:00:00,8.3,R ugm-3 (Ref.eq),30.74802,R ugm-3,48.47073,R ugm-3,95.61703,R ugm-3,45.12577,R ugm-3,6.0,R ugm-3 (BAM),
18/03/2023,17:00:00,13.3,R ugm-3 (Ref.eq),13.68613,R ugm-3,34.96804,R ugm-3,55.95315,R ugm-3,47.25858,R ugm-3,6.0,R ugm-3 (BAM),
18/03/2023,18:00:00,20.8,R ugm-3 (Ref.eq),16.14211,R ugm-3,37.52848,R ugm-3,62.27937,R ugm-3,43.66038,R ugm-3,5.0,R ugm-3 (BAM),
18/03/2023,19:00:00,10.0,R ugm-3 (Ref.eq),13.85608,R ugm-3,41.00618,R ugm-3,62.25187,R ugm-3,45.74454,R ugm-3,6.0,R ugm-3 (BAM),
18/03/2023,20:00:00,15.8,R ugm-3 (Ref.eq),47.13592,R ugm-3,64.66658,R ugm-3,136.94065,R ugm-3,22.98243,R ugm-3,11.0,R ugm-3 (BAM),
18/03/2023,21:00:00,16.7,R ugm-3 (Ref.eq),20.08235,R ugm-3,41.71931,R ugm-3,72.51181,R ugm-3,31.96727,R ugm-3,10.0,R ugm-3 (BAM),
18/03/2023,22:00:00,10.0,R ugm-3 (Ref.eq),22.07462,R ugm-3,33.17205,R ugm-3,51.86537,R ugm-3,38.03345,R ugm-3,8.0,R ugm-3 (BAM),
18/03/2023,23:00:00,7.5,R ugm-3 (Ref.eq),9.41098,R ugm-3,33.42896,R ugm-3,47.85893,R ugm-3,46.18688,R ugm-3,4.0,R ugm-3 (BAM),
18/03/2023,24:00:00,7.5,R ugm-3 (Ref.eq),11.94708,R ugm-3,27.07841,R ugm-3,45.39700,R ugm-3,41.28440,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,01:00:00,12.5,R ugm-3 (Ref.eq),14.06995,R ugm-3,28.74217,R ugm-3,50.31579,R ugm-3,41.46965,R ugm-3,9.0,R ugm-3 (BAM),
19/03/2023,02:00:00,8.3,R ugm-3 (Ref.eq),5.26760,R ugm-3,15.90758,R ugm-3,23.98444,R ugm-3,50.09560,R ugm-3,6.0,R ugm-3 (BAM),
19/03/2023,03:00:00,5.8,R ugm-3 (Ref.eq),4.21978,R ugm-3,10.62458,R ugm-3,17.09482,R ugm-3,61.59264,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,04:00:00,6.7,R ugm-3 (Ref.eq),3.02858,R ugm-3,7.67179,R ugm-3,12.31555,R ugm-3,67.38636,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,05:00:00,9.2,R ugm-3 (Ref.eq),2.82581,R ugm-3,7.42748,R ugm-3,11.76033,R ugm-3,65.73392,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,06:00:00,8.3,R ugm-3 (Ref.eq),3.88817,R ugm-3,10.71103,R ugm-3,16.67279,R ugm-3,65.01936,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,07:00:00,10.0,R ugm-3 (Ref.eq),4.22958,R ugm-3,12.72267,R ugm-3,19.20793,R ugm-3,59.05591,R ugm-3,3.0,R ugm-3 (BAM),
19/03/2023,08:00:00,9.2,R ugm-3 (Ref.eq),4.39127,R ugm-3,10.70438,R ugm-3,17.43757,R ugm-3,59.80260,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,09:00:00,10.8,R ugm-3 (Ref.eq),4.39414,R ugm-3,11.31299,R ugm-3,18.05059,R ugm-3,60.48787,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,10:00:00,8.3,R ugm-3 (Ref.eq),4.92752,R ugm-3,12.44107,R ugm-3,19.99650,R ugm-3,60.53148,R ugm-3,5.0,R ugm-3 (BAM),
19/03/2023,11:00:00,10.8,R ugm-3 (Ref.eq),7.73247,R ugm-3,10.98342,R ugm-3,22.83970,R ugm-3,60.77485,R ugm-3,7.0,R ugm-3 (BAM),
19/03/2023,12:00:00,10.0,R ugm-3 (Ref.eq),7.09473,R ugm-3,21.87250,R ugm-3,32.75092,R ugm-3,62.52184,R ugm-3,4.0,R ugm-3 (BAM),
19/03/2023,13:00:00,10.8,R ugm-3 (Ref.eq),11.42364,R ugm-3,15.07302,R ugm-3,32.58902,R ugm-3,60.85698,R ugm-3,3.0,R ugm-3 (BAM),
19/03/2023,14:00:00,8.3,R ugm-3 (Ref.eq),6.23136,R ugm-3,14.71836,R ugm-3,24.27298,R ugm-3,60.69717,R ugm-3,4.0,R ugm-3 (BAM),
19/03/2023,15:00:00,17.5,R ugm-3 (Ref.eq),8.23912,R ugm-3,21.98554,R ugm-3,34.61868,R ugm-3,64.59113,R ugm-3,2.0,R ugm-3 (BAM),
19/03/2023,16:00:00,11.7,R ugm-3 (Ref.eq),8.55706,R ugm-3,27.95303,R ugm-3,41.07367,R ugm-3,58.10336,R ugm-3,6.0,R ugm-3 (BAM),
19/03/2023,17:00:00,10.0,R ugm-3 (Ref.eq),5.36977,R ugm-3,19.98870,R ugm-3,28.22222,R ugm-3,64.03418,R ugm-3,3.0,R ugm-3 (BAM),
19/03/2023,18:00:00,15.8,R ugm-3 (Ref.eq),9.45284,R ugm-3,34.60770,R ugm-3,49.10185,R ugm-3,49.53886,R ugm-3,9.0,R ugm-3 (BAM),
19/03/2023,19:00:00,16.7,R ugm-3 (Ref.eq),24.42597,R ugm-3,46.26059,R ugm-3,83.71322,R ugm-3,41.97451,R ugm-3,7.0,R ugm-3 (BAM),
19/03/2023,20:00:00,25.8,R ugm-3 (Ref.eq),49.20811,R ugm-3,66.48455,R ugm-3,141.93593,R ugm-3,22.56842,R ugm-3,7.0,R ugm-3 (BAM),
19/03/2023,21:00:00,25.0,R ugm-3 (Ref.eq),53.97822,R ugm-3,63.95602,R ugm-3,146.72146,R ugm-3,24.45261,R ugm-3,12.0,R ugm-3 (BAM),
19/03/2023,22:00:00,19.2,R ugm-3 (Ref.eq),23.11294,R ugm-3,41.43816,R ugm-3,76.87751,R ugm-3,23.56308,R ugm-3,11.0,R ugm-3 (BAM),
19/03/2023,23:00:00,15.0,R ugm-3 (Ref.eq),10.79373,R ugm-3,22.62876,R ugm-3,39.17892,R ugm-3,37.72038,R ugm-3,7.0,R ugm-3 (BAM),
19/03/2023,24:00:00,20.0,R ugm-3 (Ref.eq),31.14713,R ugm-3,30.70373,R ugm-3,49.09205,R ugm-3,37.91351,R ugm-3,6.0,R ugm-3 (BAM),
20/03/2023,01:00:00,15.8,R ugm-3 (Ref.eq),14.12724,R ugm-3,20.98169,R ugm-3,42.64316,R ugm-3,44.47883,R ugm-3,12.0,R ugm-3 (BAM),
20/03/2023,02:00:00,14.2,R ugm-3 (Ref.eq),3.66354,R ugm-3,8.26380,R ugm-3,13.88115,R ugm-3,54.61785,R ugm-3,9.0,R ugm-3 (BAM),
20/03/2023,03:00:00,15.8,R ugm-3 (Ref.eq),2.99008,R ugm-3,7.55947,R ugm-3,12.14419,R ugm-3,58.93018,R ugm-3,5.0,R ugm-3 (BAM),
20/03/2023,04:00:00,15.0,R ugm-3 (Ref.eq),3.04856,R ugm-3,8.00493,R ugm-3,12.67932,R ugm-3,61.80563,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,05:00:00,12.5,R ugm-3 (Ref.eq),3.24757,R ugm-3,6.16575,R ugm-3,11.14530,R ugm-3,66.80850,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,06:00:00,17.5,R ugm-3 (Ref.eq),6.48762,R ugm-3,17.00407,R ugm-3,26.95162,R ugm-3,64.98239,R ugm-3,7.0,R ugm-3 (BAM),
20/03/2023,07:00:00,23.3,R ugm-3 (Ref.eq),12.25151,R ugm-3,24.62552,R ugm-3,43.41092,R ugm-3,59.08320,R ugm-3,7.0,R ugm-3 (BAM),
20/03/2023,08:00:00,16.7,R ugm-3 (Ref.eq),62.71297,R ugm-3,48.67810,R ugm-3,144.83665,R ugm-3,49.24914,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,09:00:00,11.7,R ugm-3 (Ref.eq),19.76059,R ugm-3,34.43383,R ugm-3,64.73298,R ugm-3,40.31723,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,10:00:00,18.3,R ugm-3 (Ref.eq),21.94536,R ugm-3,42.32427,R ugm-3,75.97336,R ugm-3,39.57663,R ugm-3,6.0,R ugm-3 (BAM),
20/03/2023,11:00:00,12.5,R ugm-3 (Ref.eq),25.10016,R ugm-3,33.14875,R ugm-3,71.63512,R ugm-3,43.72125,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,12:00:00,16.7,R ugm-3 (Ref.eq),9.87222,R ugm-3,19.09839,R ugm-3,34.23558,R ugm-3,50.99687,R ugm-3,5.0,R ugm-3 (BAM),
20/03/2023,13:00:00,17.5,R ugm-3 (Ref.eq),22.67204,R ugm-3,44.24406,R ugm-3,79.00737,R ugm-3,43.97730,R ugm-3,3.0,R ugm-3 (BAM),
20/03/2023,14:00:00,15.8,R ugm-3 (Ref.eq),14.91226,R ugm-3,30.39087,R ugm-3,53.25601,R ugm-3,46.53454,R ugm-3,6.0,R ugm-3 (BAM),
20/03/2023,15:00:00,10.0,R ugm-3 (Ref.eq),19.06567,R ugm-3,30.41084,R ugm-3,59.64445,R ugm-3,45.87166,R ugm-3,7.0,R ugm-3 (BAM),
20/03/2023,16:00:00,7.5,R ugm-3 (Ref.eq),14.64300,R ugm-3,24.61883,R ugm-3,47.07111,R ugm-3,47.26591,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,17:00:00,7.5,R ugm-3 (Ref.eq),19.41306,R ugm-3,21.50620,R ugm-3,51.27247,R ugm-3,47.25982,R ugm-3,5.0,R ugm-3 (BAM),
20/03/2023,18:00:00,4.2,R ugm-3 (Ref.eq),9.59541,R ugm-3,31.43969,R ugm-3,46.15244,R ugm-3,50.82484,R ugm-3,3.0,R ugm-3 (BAM),
20/03/2023,19:00:00,7.5,R ugm-3 (Ref.eq),9.96083,R ugm-3,24.68119,R ugm-3,39.95425,R ugm-3,44.53884,R ugm-3,4.0,R ugm-3 (BAM),
20/03/2023,20:00:00,10.0,R ugm-3 (Ref.eq),19.43969,R ugm-3,21.81248,R ugm-3,51.61959,R ugm-3,50.10015,R ugm-3,7.0,R ugm-3 (BAM),
20/03/2023,21:00:00,10.8,R ugm-3 (Ref.eq),15.46790,R ugm-3,23.04621,R ugm-3,46.76332,R ugm-3,52.95630,R ugm-3,8.0,R ugm-3 (BAM),
20/03/2023,22:00:00,10.8,R ugm-3 (Ref.eq),13.33128,R ugm-3,24.54708,R ugm-3,44.98808,R ugm-3,49.53742,R ugm-3,6.0,R ugm-3 (BAM),
20/03/2023,23:00:00,10.8,R ugm-3 (Ref.eq),9.64504,R ugm-3,23.24417,R ugm-3,38.03303,R ugm-3,52.55352,R ugm-3,5.0,R ugm-3 (BAM),
20/03/2023,24:00:00,11.7,R ugm-3 (Ref.eq),8.45989,R ugm-3,18.90640,R ugm-3,31.87805,R ugm-3,48.18239,R ugm-3,6.0,R ugm-3 (BAM),
21/03/2023,01:00:00,13.3,R ugm-3 (Ref.eq),10.12052,R ugm-3,15.93940,R ugm-3,31.45731,R ugm-3,53.60756,R ugm-3,9.0,R ugm-3 (BAM),
21/03/2023,02:00:00,14.2,R ugm-3 (Ref.eq),4.96687,R ugm-3,12.71384,R ugm-3,20.32959,R ugm-3,52.85113,R ugm-3,11.0,R ugm-3 (BAM),
21/03/2023,03:00:00,15.0,R ugm-3 (Ref.eq),4.26223,R ugm-3,9.55820,R ugm-3,16.09353,R ugm-3,59.76214,R ugm-3,7.0,R ugm-3 (BAM),
21/03/2023,04:00:00,18.3,R ugm-3 (Ref.eq),4.40546,R ugm-3,7.04995,R ugm-3,13.80490,R ugm-3,57.95568,R ugm-3,4.0,R ugm-3 (BAM),
21/03/2023,05:00:00,12.5,R ugm-3 (Ref.eq),4.07189,R ugm-3,8.28010,R ugm-3,14.52358,R ugm-3,64.46570,R ugm-3,4.0,R ugm-3 (BAM),
21/03/2023,06:00:00,16.7,R ugm-3 (Ref.eq),7.64362,R ugm-3,13.93887,R ugm-3,25.65892,R ugm-3,63.94747,R ugm-3,4.0,R ugm-3 (BAM),
21/03/2023,07:00:00,12.5,R ugm-3 (Ref.eq),31.76381,R ugm-3,30.30029,R ugm-3,79.00412,R ugm-3,55.06915,R ugm-3,6.0,R ugm-3 (BAM),
21/03/2023,08:00:00,11.7,R ugm-3 (Ref.eq),42.42811,R ugm-3,61.34944,R ugm-3,126.40497,R ugm-3,43.91343,R ugm-3,6.0,R ugm-3 (BAM),
21/03/2023,09:00:00,6.7,R ugm-3 (Ref.eq),25.08716,R ugm-3,30.14642,R ugm-3,68.61286,R ugm-3,48.43769,R ugm-3,5.0,R ugm-3 (BAM),
21/03/2023,10:00:00,15.8,R ugm-3 (Ref.eq),16.04112,R ugm-3,27.43212,R ugm-3,52.02816,R ugm-3,51.02825,R ugm-3,4.0,R ugm-3 (BAM),
21/03/2023,11:00:00,7.5,R ugm-3 (Ref.eq),23.51184,R ugm-3,38.35369,R ugm-3,74.40468,R ugm-3,49.89669,R ugm-3,2.0,R ugm-3 (BAM),
21/03/2023,12:00:00,15.0,R ugm-3 (Ref.eq),12.55031,R ugm-3,21.30391,R ugm-3,40.54744,R ugm-3,60.31594,R ugm-3,2.0,R ugm-3 (BAM),
21/03/2023,13:00:00,20.0,R ugm-3 (Ref.eq),10.03902,R ugm-3,19.62947,R ugm-3,35.02242,R ugm-3,60.82365,R ugm-3,6.0,R ugm-3 (BAM),
21/03/2023,14:00:00,15.8,R ugm-3 (Ref.eq),9.44137,R ugm-3,13.50923,R ugm-3,27.98579,R ugm-3,67.91986,R ugm-3,10.0,R ugm-3 (BAM),
21/03/2023,15:00:00,14.2,R ugm-3 (Ref.eq),8.40321,R ugm-3,21.03404,R ugm-3,33.91878,R ugm-3,69.63641,R ugm-3,9.0,R ugm-3 (BAM),
21/03/2023,16:00:00,22.5,R ugm-3 (Ref.eq),13.12754,R ugm-3,29.09382,R ugm-3,49.22244,R ugm-3,68.34085,R ugm-3,9.0,R ugm-3 (BAM),
21/03/2023,17:00:00,19.2,R ugm-3 (Ref.eq),17.68291,R ugm-3,17.21015,R ugm-3,30.89070,R ugm-3,65.83330,R ugm-3,8.0,R ugm-3 (BAM),
21/03/2023,18:00:00,17.5,R ugm-3 (Ref.eq),9.53726,R ugm-3,16.42748,R ugm-3,31.05106,R ugm-3,63.57542,R ugm-3,7.0,R ugm-3 (BAM),
21/03/2023,19:00:00,20.0,R ugm-3 (Ref.eq),13.31802,R ugm-3,32.64128,R ugm-3,53.06197,R ugm-3,63.22278,R ugm-3,6.0,R ugm-3 (BAM),
21/03/2023,20:00:00,19.2,R ugm-3 (Ref.eq),5.83315,R ugm-3,17.04398,R ugm-3,25.98801,R ugm-3,67.78295,R ugm-3,6.0,R ugm-3 (BAM),
21/03/2023,21:00:00,10.8,R ugm-3 (Ref.eq),5.33817,R ugm-3,12.64749,R ugm-3,20.83257,R ugm-3,66.64431,R ugm-3,7.0,R ugm-3 (BAM),
21/03/2023,22:00:00,13.3,R ugm-3 (Ref.eq),5.73874,R ugm-3,10.50912,R ugm-3,19.30841,R ugm-3,72.40534,R ugm-3,5.0,R ugm-3 (BAM),
21/03/2023,23:00:00,16.7,R ugm-3 (Ref.eq),4.82732,R ugm-3,6.23379,R ugm-3,13.63557,R ugm-3,75.17128,R ugm-3,4.0,R ugm-3 (BAM),
21/03/2023,24:00:00,10.8,R ugm-3 (Ref.eq),5.13205,R ugm-3,7.29682,R ugm-3,15.16585,R ugm-3,77.92465,R ugm-3,7.0,R ugm-3 (BAM),
22/03/2023,01:00:00,11.7,R ugm-3 (Ref.eq),3.90916,R ugm-3,4.56486,R ugm-3,10.55883,R ugm-3,80.55244,R ugm-3,4.0,R ugm-3 (BAM),
22/03/2023,02:00:00,12.5,R ugm-3 (Ref.eq),3.67250,R ugm-3,2.88716,R ugm-3,8.51824,R ugm-3,79.58712,R ugm-3,4.0,R ugm-3 (BAM),
22/03/2023,03:00:00,7.5,R ugm-3 (Ref.eq),2.48281,R ugm-3,1.56265,R ugm-3,5.36956,R ugm-3,83.22378,R ugm-3,6.0,R ugm-3 (BAM),
22/03/2023,04:00:00,8.3,R ugm-3 (Ref.eq),2.65528,R ugm-3,1.21761,R ugm-3,5.28898,R ugm-3,86.81569,R ugm-3,5.0,R ugm-3 (BAM),
22/03/2023,05:00:00,5.8,R ugm-3 (Ref.eq),2.88176,R ugm-3,1.40308,R ugm-3,5.82172,R ugm-3,84.97102,R ugm-3,3.0,R ugm-3 (BAM),
22/03/2023,06:00:00,6.7,R ugm-3 (Ref.eq),3.89175,R ugm-3,4.13738,R ugm-3,10.10465,R ugm-3,82.61335,R ugm-3,4.0,R ugm-3 (BAM),
22/03/2023,07:00:00,5.0,R ugm-3 (Ref.eq),,,,,,,,,4.0,R ugm-3 (BAM),
22/03/2023,08:00:00,,,,,,,,,,,,,
22/03/2023,09:00:00,5.8,R ugm-3 (Ref.eq),44.25542,R ugm-3,60.22674,R ugm-3,128.08411,R ugm-3,,,6.0,R ugm-3 (BAM),
22/03/2023,10:00:00,10.8,R ugm-3 (Ref.eq),24.38640,R ugm-3,49.02912,R ugm-3,86.42108,R ugm-3,48.34049,R ugm-3,8.0,R ugm-3 (BAM),
22/03/2023,11:00:00,9.2,R ugm-3 (Ref.eq),15.54166,R ugm-3,41.60028,R ugm-3,65.43049,R ugm-3,54.28743,R ugm-3,6.0,R ugm-3 (BAM),
22/03/2023,12:00:00,11.7,R ugm-3 (Ref.eq),10.90960,R ugm-3,13.24774,R ugm-3,29.97556,R ugm-3,62.77569,R ugm-3,8.0,R ugm-3 (BAM),
22/03/2023,13:00:00,13.3,R ugm-3 (Ref.eq),19.88396,R ugm-3,36.44875,R ugm-3,66.93707,R ugm-3,69.74552,R ugm-3,6.0,R ugm-3 (BAM),
22/03/2023,14:00:00,20.0,R ugm-3 (Ref.eq),11.79753,R ugm-3,27.30569,R ugm-3,45.39498,R ugm-3,71.51860,R ugm-3,6.0,R ugm-3 (BAM),
22/03/2023,15:00:00,18.3,R ugm-3 (Ref.eq),6.36010,R ugm-3,14.57128,R ugm-3,24.32330,R ugm-3,71.91126,R ugm-3,8.0,R ugm-3 (BAM),
22/03/2023,16:00:00,16.7,R ugm-3 (Ref.eq),10.82834,R ugm-3,28.00345,R ugm-3,44.60667,R ugm-3,75.05683,R ugm-3,10.0,R ugm-3 (BAM),
22/03/2023,17:00:00,21.7,R ugm-3 (Ref.eq),13.31787,R ugm-3,31.40546,R ugm-3,51.82592,R ugm-3,69.64469,R ugm-3,7.0,R ugm-3 (BAM),
22/03/2023,18:00:00,21.7,R ugm-3 (Ref.eq),15.49904,R ugm-3,30.79098,R ugm-3,54.55585,R ugm-3,66.47427,R ugm-3,10.0,R ugm-3 (BAM),
22/03/2023,19:00:00,15.0,R ugm-3 (Ref.eq),11.61711,R ugm-3,17.48986,R ugm-3,35.30252,R ugm-3,58.98356,R ugm-3,9.0,R ugm-3 (BAM),
22/03/2023,20:00:00,18.3,R ugm-3 (Ref.eq),6.66641,R ugm-3,11.77690,R ugm-3,21.99858,R ugm-3,68.00707,R ugm-3,8.0,R ugm-3 (BAM),
22/03/2023,21:00:00,21.7,R ugm-3 (Ref.eq),7.88666,R ugm-3,18.75443,R ugm-3,30.84714,R ugm-3,75.14694,R ugm-3,9.0,R ugm-3 (BAM),
